agent,reference_sex,age_bin,target_agent,n_cases_clean,n_windows_clean,n_female,n_male,mean_age,mean_agent,sd_agent,mean_mac,mean_bis,sd_bis,mean_sef,sd_sef,mean_sqi,delta_power_db,theta_power_db,alpha_power_db,beta_power_db,alpha_peak_freq,alpha_peak_power_db,alpha_delta_diff_db,usable_cell
des,all,20-24,5.0,3,3,2,1,20.666666666666668,4.999444444974263,0.0004811247654879187,0.6744444451398319,46.758888922797304,4.786980069445894,15.085499975416395,1.4590185622952272,96.3386111577352,20.90492155005732,13.446382042627308,14.734679300755856,3.7058277978786642,10.5,16.04580100908452,-6.170242249301464,True
des,all,20-24,5.1,1,1,1,0,23.0,5.057499945163727,,0.772500005364418,44.38583332697551,,13.098083368937177,,93.86916631062826,23.797465101871857,10.815213700753644,9.11363218071842,-1.8990445620331755,9.5,11.00003851056491,-14.683832921153437,False
des,all,20-24,5.5,4,4,3,1,21.5,5.509166657924652,0.01889295539684755,0.7183333257834117,41.38437498013178,10.195926203612109,14.160083359479904,2.82838193132002,97.80458367665608,19.773844809320174,11.024832236240547,10.618175760160373,0.009980736809479973,10.0,11.69348757073261,-9.155669049159803,True
des,all,20-24,5.6,2,2,1,1,23.0,5.61083322763443,0.015320632314801673,0.7554166679581007,35.44583320617676,1.7901583709901308,12.683999947706859,0.3799520803972299,93.40625098546346,25.216909219021687,16.328309135813953,15.1491150049967,2.1699720000292024,10.0,9.504066982172139,-10.067794214024987,False
des,all,20-24,6.0,7,7,5,2,21.857142857142858,6.0042857101985385,0.016958733968003476,0.8142857210976737,37.3766666775658,6.83326523208301,13.638214277085805,2.122430222288593,97.26380991254534,21.352712703237216,13.59064828203671,12.417246784761346,1.7372099499285725,9.5,13.542022040688378,-8.935465918475874,True
des,all,20-24,6.4,2,2,1,1,21.0,6.420416742563248,0.02062392811607833,0.8145833400388558,33.62999997933706,0.3288047499085178,12.06941666205724,2.1360517404539423,93.0837503115336,23.061143359632737,10.730456653985378,7.050507249262514,-1.8981202252629477,9.0,8.951621948722565,-16.01063611037023,False
des,all,20-24,6.5,3,3,2,1,23.333333333333332,6.5,0.0,0.8922222011619144,34.096388859219026,7.619513366748113,13.667833325597975,1.5513420623347554,99.20277813805474,20.28598488386627,13.210551350001579,12.173492700686019,0.6101376977875291,9.5,14.31335033671166,-8.112492183180253,True
des,all,20-24,6.6,1,1,1,0,23.0,6.562499940395355,,1.0,44.41583340962728,,12.765833298365274,,99.12250048319498,17.77438951879595,9.280726280754024,7.7717111916652515,-4.546299330997835,9.5,9.343350388822897,-10.0026783271307,False
des,all,20-24,6.9,1,1,1,0,21.0,6.930833399295807,,0.8999999761581421,33.36166672706604,,9.211749982833862,,98.67833404541015,21.04386769941781,8.82416559085961,1.3141721365840913,-7.232211379528492,8.5,2.7081094346427634,-19.72969556283372,False
des,all,20-24,7.0,2,2,0,2,21.5,6.999583333730698,0.0005892550890308094,0.9087499782443047,31.365000009536743,1.309326083471073,13.084249965349834,0.7847707115026147,96.42333456675212,23.799456261468258,15.337902074987666,13.397323838535982,1.8759095197877849,9.5,15.236970000271107,-10.40213242293228,False
